ApplNo,Form,DrugName,ActiveIngredient,ApplType,SponsorName,ApplicationDocsURL
201699,TABLET;ORAL,DIFICID,FIDAXOMICIN,NDA,CUBIST PHARMS LLC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/201699s013,213138s001lbl.pdf"
201739,"SOLUTION;INTRAMUSCULAR, SUBCUTANEOUS",AUVI-Q,EPINEPHRINE,NDA,KALEO INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/201739s015lbl.pdf
201803,TABLET;ORAL,ADVIL,IBUPROFEN SODIUM,NDA,GLAXOSMITHKLINE,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/201803Orig1s016lbl.pdf
201811,INJECTABLE;INJECTION,ARGATROBAN,ARGATROBAN,NDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/201811s006lbl.pdf
201820,SOLUTION;INHALATION,BETHKIS,TOBRAMYCIN,NDA,CHIESI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/201820s005lbl.pdf
201849,"POWDER;INTRAMUSCULAR, INTRAVENOUS",GLUCAGON,GLUCAGON HYDROCHLORIDE,NDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/201849s013lbl.pdf
201922,"CAPSULE, EXTENDED RELEASE;ORAL",XIMINO,MINOCYCLINE HYDROCHLORIDE,NDA,JOURNEY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/201922s002lbl.pdf
201923,IMPLANT;INTRAVITREAL,ILUVIEN,FLUOCINOLONE ACETONIDE,NDA,ALIMERA SCIENCES INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/201923s002lbl.pdf
201971,TABLET;ORAL,RASAGILINE MESYLATE,RASAGILINE MESYLATE,ANDA,AUROBINDO PHARMA USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/201971Orig1s000lbl.pdf
202008,SOLUTION;INTRAVENOUS,AMYVID,FLORBETAPIR F-18,NDA,AVID RADIOPHARMS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202008s036lbl.pdf
202020,"TABLET, DELAYED RELEASE;ORAL",RAYOS,PREDNISONE,NDA,HORIZON,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202020s012lbl.pdf
202022,TABLET;ORAL,EDURANT,RILPIVIRINE HYDROCHLORIDE,NDA,JANSSEN PRODS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202022s019lbl.pdf
202049,POWDER;INHALATION,BRONCHITOL,MANNITOL,NDA,CHIESI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202049s000lbl.pdf
202051,TABLET;ORAL,ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,ANDA,SIGMAPHARM LABS LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202051Orig1s000lbl.pdf
202053,SOLUTION/DROPS;OPHTHALMIC,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,ANDA,INDOCO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202053Orig1s000lbl.pdf
202057,CAPSULE;ORAL,VASCEPA,ICOSAPENT ETHYL,NDA,AMARIN PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202057s035lbl.pdf
202067,TABLET;ORAL,ONFI,CLOBAZAM,NDA,LUNDBECK PHARMS LLC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/202067s007,203993s009lbl.pdf"
202080,TABLET;ORAL,OXAYDO,OXYCODONE HYDROCHLORIDE,NDA,ZYLA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202080s012lbl.pdf
202091,FOR SUSPENSION;ORAL,SUPRAX,CEFIXIME,NDA,LUPIN LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202091s009lbl.pdf
202100,"FOR SUSPENSION, EXTENDED RELEASE;ORAL",QUILLIVANT XR,METHYLPHENIDATE HYDROCHLORIDE,NDA,NEXTWAVE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202100s018lbl.pdf
202101,TABLET;ORAL,ARIPIPRAZOLE,ARIPIPRAZOLE,ANDA,ALEMBIC PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202101s000lbl.pdf
202102,"TABLET, ORALLY DISINTEGRATING;ORAL",ARIPIPRAZOLE,ARIPIPRAZOLE,ANDA,ALEMBIC PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202102s000lbl.pdf
202106,POWDER;INTRAVENOUS,MEROPENEM AND SODIUM CHLORIDE IN DUPLEX CONTAINER,MEROPENEM,NDA,B BRAUN MEDICAL INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202106s007lbl.pdf
202107,TABLET;ORAL,KORLYM,MIFEPRISTONE,NDA,CORCEPT THERAP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202107s008lbl.pdf
202123,TABLET;ORAL,COMPLERA,EMTRICITABINE; RILPIVIRINE HYDROCHLORIDE; TENOFOVIR DISOPROXIL FUMARATE,NDA,GILEAD SCIENCES INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202123s031lbl.pdf
202129,"AEROSOL, METERED;NASAL",ZETONNA,CICLESONIDE,NDA,COVIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202129s004s005s006lbl.pdf
202133,TABLET;ORAL,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,NDA,ALMATICA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202133s012lbl.pdf
202145,CREAM;TOPICAL,HYDROCORTISONE BUTYRATE,HYDROCORTISONE BUTYRATE,ANDA,GLENMARK GENERICS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202145Orig1lbl.pdf
202153,SOLUTION;INTRAVENOUS,RUBY-FILL,RUBIDIUM CHLORIDE RB-82,NDA,JUBILANT,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202153s012lbl.pdf
202155,TABLET;ORAL,ELIQUIS,APIXABAN,NDA,BRISTOL MYERS SQUIBB,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202155s034lbl.pdf
202158,"SOLUTION;INTRAVENOUS, INTRAVESICULAR, OPHTHALMIC",RADIOGENIX SYSTEM,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,NDA,NORTHSTAR MEDICAL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202158s017lbl.pdf
202192,TABLET;ORAL,JAKAFI,RUXOLITINIB PHOSPHATE,NDA,INCYTE CORP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202192s027lbl.pdf
202207,INJECTABLE;INJECTION,LYMPHOSEEK KIT,TECHNETIUM TC-99M TILMANOCEPT,NDA,CARDINAL HEALTH 414,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202207s012lbl.pdf
202211,"FILM, EXTENDED RELEASE;TRANSDERMAL",OXYTROL FOR WOMEN,OXYBUTYNIN,NDA,ALLERGAN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/202211Orig1s004lbl.pdf
202231,POWDER;INTRAVENOUS,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,NDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202231s003lbl.pdf
202236,"SPRAY, METERED;NASAL",DYMISTA,AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE,NDA,MYLAN SPECIALITY LP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202236s013lbl.pdf
202240,CAPSULE;ORAL,CELECOXIB,CELECOXIB,ANDA,LUPIN LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202240Orig1s000lbl.pdf
202270,"TABLET, EXTENDED RELEASE;ORAL",JANUMET XR,METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE,NDA,MERCK SHARP DOHME,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202270s026lbl.pdf
202276,TABLET;ORAL,STENDRA,AVANAFIL,NDA,METUCHEN PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202276s020lbl.pdf
202292,"TABLET, DELAYED RELEASE;ORAL",MYTESI,CROFELEMER,NDA,NAPO PHARMS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202292s007lbl.pdf
202293,TABLET;ORAL,FARXIGA,DAPAGLIFLOZIN,NDA,ASTRAZENECA AB,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202293Orig1s027lbl.pdf
202294,"CAPSULE, DELAYED RELEASE;ORAL",DEXLANSOPRAZOLE,DEXLANSOPRAZOLE,ANDA,PAR PHARM INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/202294Orig1s000lbl.pdf
202317,GEL;TOPICAL,VALCHLOR,MECHLORETHAMINE HYDROCHLORIDE,NDA,HELSINN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202317s010lbl.pdf
202324,TABLET;ORAL,INLYTA,AXITINIB,NDA,PF PRISM CV,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202324Orig1s014CorrectedLbl.pdf
202331,TABLET;ORAL,EDARBYCLOR,AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE,NDA,AZURITY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202331s016lbl.pdf
202344,"TABLET, EFFERVESCENT;ORAL",BINOSTO,ALENDRONATE SODIUM,NDA,ASCEND THERAPS US,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202344s015lbl.pdf
202379,TABLET;ORAL,ZYTIGA,ABIRATERONE ACETATE,NDA,JANSSEN BIOTECH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202379s035lbl.pdf
202402,INJECTABLE;INTRAVENOUS,IBUPROFEN LYSINE,IBUPROFEN LYSINE,ANDA,XGEN PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/202402Orig1s000lbl.pdf
202428,"AEROSOL, FOAM;TOPICAL",FABIOR,TAZAROTENE,NDA,MAYNE PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202428lbl.pdf
202429,TABLET;ORAL,ZELBORAF,VEMURAFENIB,NDA,HOFFMANN LA ROCHE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202429s019lbl.pdf
202439,TABLET;ORAL,XARELTO,RIVAROXABAN,NDA,JANSSEN PHARMS,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/022406Orig1s039,202439Orig1s038correctedlbl.pdf"
202450,"POWDER, METERED;INHALATION",TUDORZA PRESSAIR,ACLIDINIUM BROMIDE,NDA,COVIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202450s012lbl.pdf
202489,TABLET;ORAL,TINIDAZOLE,TINIDAZOLE,ANDA,UNIQUE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202489Orig1s000lbl.pdf
202511,SOLUTION;ORAL,"SODIUM SULFATE, POTASSIUM SULFATE AND MAGNESIUM SULFATE ",MAGNESIUM SULFATE; POTASSIUM SULFATE; SODIUM SULFATE,ANDA,NOVEL LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/202511Orig1s000lbl.pdf
202514,SOLUTION/DROPS;OPHTHALMIC,ZIOPTAN,TAFLUPROST,NDA,THEA PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202514s003s004lbl.pdf
202515,INJECTABLE;INJECTION,MORPHINE SULFATE,MORPHINE SULFATE,NDA,HOSPIRA INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202515Orig1s033lbl.pdf
202543,INJECTABLE;INTRAVENOUS,LEVETIRACETAM IN SODIUM CHLORIDE,LEVETIRACETAM,NDA,HQ SPECIALITY PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202543s019lbl.pdf
202565,SOLUTION/DROPS;OPHTHALMIC,BIMATOPROST,BIMATOPROST,ANDA,SANDOZ INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202565Orig1s000lbl.pdf
202570,CAPSULE;ORAL,XALKORI,CRIZOTINIB,NDA,PF PRISM CV,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202570s033lbl.pdf
202573,TABLET;ORAL,RITONAVIR,RITONAVIR,ANDA,CIPLA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202573Orig1s000lbl.pdf
202595,CAPSULE;ORAL,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,ANDA,NATCO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/202595Orig1s000lbl.pdf
202611,"TABLET, EXTENDED RELEASE;ORAL",MYRBETRIQ,MIRABEGRON,NDA,APGDI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202611Orig1s017lbl.pdf
202662,TABLET;ORAL,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE,ANDA,EPIC PHARMA LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202662Orig1s000lbl.pdf
202667,SOLUTION/DROPS;OPHTHALMIC,COSOPT PF,DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE,NDA,THEA PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202667s000lbl.pdf
202688,"CAPSULE, EXTENDED RELEASE;ORAL",PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,ANDA,WATSON LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202688Orig1s000lbl.pdf
202714,POWDER;INTRAVENOUS,KYPROLIS,CARFILZOMIB,NDA,ONYX THERAP,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202714s034lbl.pdf
202723,TABLET;ORAL,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,ANDA,DR REDDYS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202723Orig1s000lbl.pdf
202736,LOTION;TOPICAL,SKLICE,IVERMECTIN,NDA,ARBOR PHARMS LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202736Orig1s009lbl.pdf
202784,"CAPSULE, DELAYED REL PELLETS;ORAL",ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,ANDA,HETERO LABS LTD III,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202784Orig1s000lbl.pdf
202806,CAPSULE;ORAL,TAFINLAR,DABRAFENIB MESYLATE,NDA,NOVARTIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202806s022lbl.pdf
202810,"TABLET, EXTENDED RELEASE;ORAL",OXTELLAR XR,OXCARBAZEPINE,NDA,SUPERNUS PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/202810s010lbl.pdf
202811,CAPSULE;ORAL,LINZESS,LINACLOTIDE,NDA,ALLERGAN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202811s018lbl.pdf
202813,"AEROSOL, METERED;NASAL",QNASL,BECLOMETHASONE DIPROPIONATE,NDA,TEVA BRANDED PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/202813Orig1s012lbl.pdf
202832,INJECTABLE;INJECTION,SODIUM CHLORIDE 0.9%,SODIUM CHLORIDE,NDA,MEDEFIL INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/202832Orig1s006lbl.pdf
202834,TABLET;ORAL,FYCOMPA,PERAMPANEL,NDA,EISAI INC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202834s016,208277s004lbl.pdf"
202860,GAS;INHALATION,GENOSYL,NITRIC OXIDE,NDA,VERO BIOTECH INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/202860s000lbl.pdf
202872,GEL;OPHTHALMIC,LOTEMAX,LOTEPREDNOL ETABONATE,NDA,BAUSCH AND LOMB INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/202872s002lbl.pdf
202895,SUSPENSION;ORAL,PREZISTA,DARUNAVIR,NDA,JANSSEN PRODS,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/021976s067,202895s035lbl.pdf"
202939,"TABLET, EXTENDED RELEASE;ORAL",QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,ANDA,INTELLIPHARMACEUTICS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/202939Orig1s000lbl.pdf
202941,TABLET;ORAL,LAMIVUDINE,LAMIVUDINE,ANDA,APOTEX,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202941Orig1s000_lbl.pdf
202958,"TABLET, EXTENDED RELEASE;ORAL",LEVETIRACETAM,LEVETIRACETAM,ANDA,APOTEX,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202958Orig1s000lbl.pdf
202964,FOR SOLUTION;ORAL,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,ANDA,PAR FORM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/202964Orig1s000lbl.pdf
202971,"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",ABILIFY MAINTENA KIT,ARIPIPRAZOLE,NDA,OTSUKA PHARM CO LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/202971s013lbl.pdf
202992,TABLET;ORAL,AUBAGIO,TERIFLUNOMIDE,NDA,SANOFI AVENTIS US,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202992s013s015lbl.pdf
203039,"TABLET, ORALLY DISINTEGRATING;ORAL",CLOZAPINE,CLOZAPINE,ANDA,TEVA PHARMS USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/203039Orig1s000lbl.pdf
203045,"TABLET, CHEWABLE;ORAL",ISENTRESS,RALTEGRAVIR POTASSIUM,NDA,MSD SUB MERCK,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022145s044,203045s017,205786s009lbl.pdf"
203049,INJECTABLE;INJECTION,ARGATROBAN,ARGATROBAN,NDA,HIKMA PHARM CO LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203049s007lbl.pdf
203058,SOLUTION/DROPS;OPHTHALMIC,DORZOLAMIDE HYDROCHLORIDE AND TIMOLOL MALEATE,DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE,ANDA,AKORN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/203058Orig1s000lbl.pdf
203085,TABLET;ORAL,STIVARGA,REGORAFENIB,NDA,BAYER HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203085Orig1s014lbl.pdf
203094,TABLET;ORAL,TYBOST,COBICISTAT,NDA,GILEAD SCIENCES INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203094s016lbl.pdf
203100,TABLET;ORAL,STRIBILD,COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,NDA,GILEAD SCIENCES INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203100s036lblet.pdf
203108,"SPRAY, METERED;INHALATION",STRIVERDI RESPIMAT,OLODATEROL HYDROCHLORIDE,NDA,BOEHRINGER INGELHEIM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/203108s008lbl.pdf
203109,FOR SUSPENSION;ORAL,REVATIO,SILDENAFIL CITRATE,NDA,VIATRIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203109Orig1s015lblrpl.pdf
203137,INJECTABLE;INTRAVENOUS,VIZAMYL,FLUTEMETAMOL F-18,NDA,GE HEALTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203137s013lbl.pdf
203152,SOLUTION/DROPS;OPHTHALMIC,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,ANDA,USV,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/203152Orig1s000lbl.pdf
203155,INJECTABLE;INTRAVENOUS,CHOLINE C-11,CHOLINE C-11,NDA,MCPRF,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/203155s000lbl.pdf
203159,INTRAUTERINE DEVICE;INTRAUTERINE,SKYLA,LEVONORGESTREL,NDA,BAYER HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203159s013lbl.pdf
203168,SOLUTION/DROPS;OPHTHALMIC,PROLENSA,BROMFENAC SODIUM,NDA,BAUSCH AND LOMB,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/203168s000lbl.pdf
203188,TABLET;ORAL,KALYDECO,IVACAFTOR,NDA,VERTEX PHARMS,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203188s034,207925s013lbl.pdf"
203195,CAPSULE;ORAL,SUPRAX,CEFIXIME,NDA,LUPIN LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/202091S007_203195_S008lbl.pdf
203202,CAPSULE;ORAL,NORTHERA,DROXIDOPA,NDA,LUNDBECK NA LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/203202s007lbl.pdf
203214,TABLET;ORAL,XELJANZ,TOFACITINIB CITRATE,NDA,PF PRISM CV,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203214s028,208246s013,213082s003lbl.pdf"
203231,INJECTABLE;INTRAVENOUS,ZOLEDRONIC ACID,ZOLEDRONIC ACID,NDA,INFORLIFE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203231Orig1s019Lbl.pdf
203255,FOR SUSPENSION;INTRAMUSCULAR,SIGNIFOR LAR KIT,PASIREOTIDE PAMOATE,NDA,RECORDATI RARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203255s008lbl.pdf
203260,TABLET;ORAL,LAMIVUDINE,LAMIVUDINE,ANDA,HETERO LABS LTD V,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/203260Orig1s000lbl.pdf
203263,"INJECTABLE, LIPOSOMAL;INJECTION",DOXORUBICIN HYDROCHLORIDE (LIPOSOMAL),DOXORUBICIN HYDROCHLORIDE,ANDA,SUN PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/203263lbl.pdf
203284,LIQUID;ORAL,RAVICTI,GLYCEROL PHENYLBUTYRATE,NDA,HORIZON THERAP US,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203284Orig1s012lbl.pdf
203312,"CAPSULE, EXTENDED RELEASE;ORAL",RYTARY,CARBIDOPA; LEVODOPA,NDA,IMPAX LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/203312s011lbl.pdf
203314,SOLUTION;SUBCUTANEOUS,TRESIBA,INSULIN DEGLUDEC,BLA,NOVO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203314s018s020lbl.pdf
203324,SOLUTION/DROPS;OPHTHALMIC,PHOTREXA,RIBOFLAVIN 5'-PHOSPHATE SODIUM,NDA,GLAUKOS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/203324s006lbl.pdf
203340,SOLUTION;ORAL,NYMALIZE,NIMODIPINE,NDA,AZURITY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203340Orig1s013lbl.pdf
203341,TABLET;ORAL,BOSULIF,BOSUTINIB MONOHYDRATE,NDA,PF PRISM CV,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203341s020lbl.pdf
203388,CAPSULE;ORAL,ERIVEDGE,VISMODEGIB,NDA,GENENTECH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203388s016lbl.pdf
203389,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,CYSTEAMINE BITARTRATE,NDA,HORIZON,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203389s027,213491s002lbl.pdf"
203414,TABLET;ORAL,KAZANO,ALOGLIPTIN BENZOATE; METFORMIN HYDROCHLORIDE,NDA,TAKEDA PHARMS USA,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203414s013lbl.pdf#page=32
203415,CAPSULE;ORAL,XTANDI,ENZALUTAMIDE,NDA,ASTELLAS,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203415s019,213674s006lbl.pdf"
203441,POWDER;SUBCUTANEOUS,GATTEX KIT,TEDUGLUTIDE RECOMBINANT,NDA,TAKEDA PHARMS USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/203441Orig1s016lbl.pdf
203469,TABLET;ORAL,ICLUSIG,PONATINIB HYDROCHLORIDE,NDA,TAKEDA PHARMS USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203469s035lbl.pdf
203479,SUSPENSION;ORAL,VERSACLOZ,CLOZAPINE,NDA,TASMAN PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203479s012lbl.pdf
203491,SUSPENSION/DROPS;OPHTHALMIC,ILEVRO,NEPAFENAC,NDA,NOVARTIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/203491s001lbl.pdf
203496,"TABLET, EXTENDED RELEASE;ORAL",ORENITRAM,TREPROSTINIL DIOLAMINE,NDA,UNITED THERAP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203496Orig1s013lbl.pdf
203505,TABLET;ORAL,OSPHENA,OSPEMIFENE,NDA,DUCHESNAY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/203505s015lbl.pdf
203510,SOLUTION/DROPS;OPHTHALMIC,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE,NDA,PARAGON BIOTECK,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203510s005lbl.pdf
203551,INJECTABLE;INJECTION,DOCETAXEL,DOCETAXEL,NDA,ACTAVIS LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/203551s009lbl.pdf
203560,"TABLET, FOR SUSPENSION;ORAL",DEFERASIROX,DEFERASIROX,ANDA,ACTAVIS ELIZABETH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203560Orig1s000lbl.pdf
203563,SOLUTION;INTRAVENOUS,LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,ANDA,SANDOZ INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/203563Orig1s000lbl.pdf
203565,SOLUTION;INTRAVENOUS,INJECTAFER,FERRIC CARBOXYMALTOSE,NDA,AM REGENT,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203565Orig1s019lbl.pdf
203567,SOLUTION;TOPICAL,JUBLIA,EFINACONAZOLE,NDA,BAUSCH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203567s010lbl.pdf
203585,POWDER;SUBCUTANEOUS,SYNRIBO,OMACETAXINE MEPESUCCINATE,NDA,TEVA PHARMS INTL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203585Orig1s008lbl.pdf
203593,TABLET;ORAL,"DROSPIRENONE, ETHINYL ESTRADIOL AND LEVOMEFOLATE CALCIUM",DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,ANDA,WATSON LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203593Orig1s000lbl.pdf
203594,TABLET;ORAL,"DROSPIRENONE, ETHINYL ESTRADIOL AND LEVOMEFOLATE CALCIUM",DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,ANDA,WATSON LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203594Orig1s000lbl.pdf
203629,SOLUTION;INTRAVENOUS,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,NDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203629s003lbl.pdf
